08-08-2017 15:32:24

Radiation device:	U04 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	DiagonalMpPm
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
93.9	-93.9	50.0	109.1	306513	131.9
93.5	-93.6	50.0	109.3	307122	132.0
93.1	-93.2	50.0	109.2	306913	132.0
92.8	-92.9	50.0	109.5	307713	132.6
92.4	-92.5	50.0	109.4	307235	132.3
92.1	-92.1	50.0	109.0	306188	131.8
91.7	-91.7	50.0	109.2	306726	132.0
91.3	-91.4	50.0	109.1	306537	131.9
90.9	-91.0	50.0	109.1	306447	131.8
90.6	-90.6	50.0	109.0	306142	131.8
90.2	-90.3	50.0	108.9	306051	131.6
89.8	-89.9	50.0	108.9	305899	131.4
89.5	-89.5	50.0	109.0	306321	131.7
89.1	-89.1	50.0	109.4	307281	132.2
88.7	-88.8	50.0	108.9	305884	131.7
88.3	-88.4	50.0	109.0	306095	131.5
88.0	-88.1	50.0	108.8	305576	131.4
87.6	-87.7	50.0	108.9	305826	131.5
87.2	-87.3	50.0	108.6	305172	131.5
86.9	-87.0	50.0	109.1	306458	132.1
86.5	-86.6	50.0	109.0	306317	131.9
86.2	-86.2	50.0	108.9	305940	131.7
85.8	-85.9	50.0	108.9	306030	131.9
85.4	-85.5	50.0	108.9	305860	131.5
85.0	-85.1	50.0	108.5	304710	130.9
84.7	-84.8	50.0	108.6	305020	131.4
84.3	-84.4	50.0	108.6	305084	131.3
84.0	-84.0	50.0	108.2	303958	130.7
83.6	-83.7	50.0	108.5	304938	131.0
83.2	-83.3	50.0	108.7	305386	131.3
82.8	-82.9	50.0	108.6	305017	131.2
82.4	-82.5	50.0	108.6	305237	131.2
82.1	-82.2	50.0	108.4	304531	130.9
81.7	-81.8	50.0	108.2	304083	130.6
81.3	-81.5	50.0	108.4	304427	131.1
81.0	-81.1	50.0	108.5	304940	131.2
80.6	-80.7	50.0	108.4	304460	131.0
80.3	-80.3	50.0	108.6	305115	131.3
79.9	-80.0	50.0	108.8	305643	131.8
79.5	-79.6	50.0	108.8	305790	131.6
79.1	-79.2	50.0	108.6	305166	131.4
78.8	-78.9	50.0	108.6	305128	131.4
78.4	-78.5	50.0	108.3	304351	130.9
78.1	-78.1	50.0	108.4	304595	131.2
77.7	-77.8	50.0	108.6	305203	131.4
77.3	-77.4	50.0	108.3	304290	130.9
77.0	-77.0	50.0	108.4	304674	131.1
76.6	-76.7	50.0	108.7	305387	131.5
76.2	-76.3	50.0	108.6	305183	131.3
75.9	-75.9	50.0	108.8	305576	131.4
75.5	-75.6	50.0	108.7	305398	131.4
75.1	-75.2	50.0	108.5	304839	131.0
74.8	-74.8	50.0	108.4	304570	131.0
74.4	-74.5	50.0	108.3	304397	131.3
74.0	-74.1	50.0	108.4	304589	131.0
73.7	-73.7	50.0	108.1	303769	130.4
73.3	-73.4	50.0	108.4	304500	131.2
72.9	-73.0	50.0	108.7	305369	131.8
72.5	-72.6	50.0	108.7	305305	131.6
72.2	-72.3	50.0	108.5	304758	131.3
71.8	-71.9	50.0	108.6	304993	131.5
71.4	-71.5	50.0	108.8	305574	131.6
71.1	-71.1	50.0	108.9	305867	131.9
70.7	-70.8	50.0	108.7	305370	131.6
70.3	-70.4	50.0	108.5	304807	131.1
70.0	-70.0	50.0	108.3	304180	131.0
69.6	-69.7	50.0	108.2	304053	130.8
69.2	-69.3	50.0	108.4	304545	131.1
68.9	-68.9	50.0	108.8	305570	131.6
68.5	-68.6	50.0	108.6	305211	131.4
68.2	-68.2	50.0	108.8	305559	131.3
67.8	-67.8	50.0	108.8	305573	131.4
67.4	-67.4	50.0	108.5	304846	131.1
67.1	-67.1	50.0	108.4	304423	131.0
66.7	-66.7	50.0	108.9	305869	131.7
66.3	-66.4	50.0	108.8	305685	131.9
66.0	-66.0	50.0	108.5	304725	131.5
65.6	-65.6	50.0	108.6	305158	131.6
65.2	-65.2	50.0	108.9	306049	131.7
64.9	-64.9	50.0	109.0	306141	131.7
64.5	-64.5	50.0	108.9	305962	131.7
64.1	-64.1	50.0	108.8	305702	131.7
63.7	-63.8	50.0	108.8	305579	131.6
63.4	-63.4	50.0	108.6	305035	131.2
63.0	-63.1	50.0	108.9	306050	131.6
62.6	-62.7	50.0	108.6	304962	131.2
62.3	-62.3	50.0	108.5	304717	131.2
61.9	-62.0	50.0	108.7	305450	131.3
61.5	-61.6	50.0	108.5	304849	131.2
61.2	-61.2	50.0	108.7	305290	131.4
60.8	-60.9	50.0	108.6	305238	131.3
60.4	-60.5	50.0	108.8	305747	131.5
60.1	-60.1	50.0	109.1	306525	131.8
59.7	-59.8	50.0	108.6	305185	131.5
59.3	-59.4	50.0	108.7	305247	131.1
59.0	-59.0	50.0	108.5	304777	130.9
58.6	-58.7	50.0	108.5	304818	131.2
58.2	-58.3	50.0	108.8	305550	131.7
57.9	-57.9	50.0	108.7	305475	131.5
57.5	-57.5	50.0	108.9	305857	131.3
57.1	-57.2	50.0	108.8	305747	131.6
56.8	-56.8	50.0	109.0	306232	131.5
56.4	-56.4	50.0	108.6	305113	131.0
56.0	-56.1	50.0	108.8	305707	131.4
55.7	-55.7	50.0	108.7	305362	131.3
55.3	-55.3	50.0	108.7	305303	131.3
55.0	-55.0	50.0	108.9	305981	131.5
54.6	-54.6	50.0	108.9	306042	131.6
54.2	-54.3	50.0	108.9	305991	131.8
53.8	-53.9	50.0	108.5	304870	131.1
53.5	-53.5	50.0	108.5	304695	130.9
53.1	-53.2	50.0	108.7	305457	131.5
52.7	-52.8	50.0	108.7	305495	131.4
52.3	-52.4	50.0	108.5	304878	131.0
52.0	-52.1	50.0	108.4	304651	130.9
51.6	-51.7	50.0	108.6	305180	131.4
51.2	-51.3	50.0	108.7	305413	131.5
50.8	-51.0	50.0	108.8	305745	131.5
50.5	-50.6	50.0	108.9	305932	131.4
50.1	-50.2	50.0	108.9	305868	131.5
49.7	-49.8	50.0	109.0	306157	131.6
49.4	-49.5	50.0	109.3	307177	132.1
49.0	-49.1	50.0	109.1	306583	131.8
48.6	-48.8	50.0	109.4	307226	132.0
48.3	-48.4	50.0	109.1	306440	131.7
47.9	-48.0	50.0	109.0	306329	131.8
47.6	-47.6	50.0	109.0	306140	131.7
47.2	-47.3	50.0	109.1	306504	132.1
46.8	-46.9	50.0	109.1	306538	131.8
46.4	-46.5	50.0	109.5	307689	132.2
46.1	-46.1	50.0	109.2	306712	131.7
45.7	-45.8	50.0	109.0	306338	131.5
45.4	-45.4	50.0	109.3	307027	132.0
45.0	-45.0	50.0	109.0	306344	132.1
44.6	-44.7	50.0	109.2	306894	132.0
44.3	-44.3	50.0	109.1	306503	131.8
43.9	-43.9	50.0	109.4	307246	132.4
43.5	-43.5	50.0	109.5	307581	132.4
43.2	-43.2	50.0	109.0	306322	132.0
42.8	-42.8	50.0	109.4	307234	132.2
42.4	-42.5	50.0	109.3	306988	132.3
42.1	-42.1	50.0	109.5	307761	132.6
41.7	-41.7	50.0	109.3	307069	132.5
41.3	-41.4	50.0	109.0	306334	132.0
40.9	-41.0	50.0	109.0	306310	131.8
40.6	-40.6	50.0	109.2	306798	132.1
40.2	-40.2	50.0	109.3	306977	132.4
39.8	-39.9	50.0	109.3	306960	132.1
