1-2-2013 15:51:04

Radiation device:	U03 Accelerator
Energy:	10 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	300 x 300 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
37.6	0.0	50.0	2004.3	120868	2004.0
38.1	0.0	50.0	2016.4	121594	2008.9
38.6	0.0	50.0	2028.6	122332	2019.6
39.2	0.0	50.0	2018.8	121737	2016.5
39.7	0.0	50.0	2037.1	122842	2016.5
40.1	0.0	50.0	2037.5	122870	2024.5
40.6	0.0	50.0	2036.3	122798	2049.1
41.2	0.0	50.0	2059.6	124198	2049.5
41.7	0.0	50.0	2062.4	124369	2062.1
42.2	0.0	50.0	2069.7	124811	2056.0
42.7	0.0	50.0	2082.4	125575	2071.5
43.3	0.0	50.0	2080.0	125429	2076.4
43.7	0.0	50.0	2081.5	125520	2080.8
44.3	0.0	50.0	2105.6	126972	2107.8
44.8	0.0	50.0	2125.8	128192	2108.1
45.3	0.0	50.0	2121.8	127952	2119.3
45.8	0.0	50.0	2119.8	127833	2117.7
46.4	0.0	50.0	2132.5	128596	2123.9
46.9	0.0	50.0	2144.8	129338	2142.2
47.4	0.0	50.0	2154.1	129900	2152.9
47.9	0.0	50.0	2172.4	131004	2165.3
48.4	0.0	50.0	2184.1	131706	2177.2
48.9	0.0	50.0	2187.8	131933	2182.2
49.4	0.0	50.0	2199.2	132619	2177.5
49.9	0.0	50.0	2188.4	131967	2181.9
50.5	0.0	50.0	2211.7	133370	2190.4
51.0	0.0	50.0	2211.4	133351	2194.6
51.5	0.0	50.0	2221.8	133979	2208.7
52.0	0.0	50.0	2231.2	134551	2209.8
52.5	0.0	50.0	2239.8	135066	2234.6
53.0	0.0	50.0	2249.9	135676	2226.3
53.5	0.0	50.0	2240.2	135093	2226.2
54.1	0.0	50.0	2254.0	135922	2236.3
54.5	0.0	50.0	2261.2	136359	2249.0
55.1	0.0	50.0	2276.6	137284	2272.3
55.6	0.0	50.0	2282.1	137618	2266.2
56.1	0.0	50.0	2283.7	137713	2284.8
56.6	0.0	50.0	2287.9	137968	2292.7
57.2	0.0	50.0	2304.3	138954	2288.1
57.7	0.0	50.0	2312.5	139449	2291.3
58.1	0.0	50.0	2302.2	138829	2297.2
58.7	0.0	50.0	2327.4	140351	2315.6
59.2	0.0	50.0	2337.0	140929	2332.2
59.7	0.0	50.0	2335.0	140808	2337.8
60.2	0.0	50.0	2354.1	141962	2347.6
60.8	0.0	50.0	2351.8	141823	2338.6
61.3	0.0	50.0	2367.0	142737	2356.4
61.7	0.0	50.0	2349.0	141649	2351.9
62.3	0.0	50.0	2372.3	143058	2359.3
62.9	0.0	50.0	2378.9	143452	2352.8
63.3	0.0	50.0	2391.1	144192	2381.8
63.8	0.0	50.0	2409.0	145269	2393.6
64.4	0.0	50.0	2406.8	145135	2395.7
64.9	0.0	50.0	2414.2	145581	2419.3
65.4	0.0	50.0	2437.6	146994	2427.5
65.9	0.0	50.0	2449.3	147697	2439.6
66.4	0.0	50.0	2433.9	146772	2428.2
66.9	0.0	50.0	2452.9	147916	2437.5
67.4	0.0	50.0	2462.5	148499	2452.2
67.9	0.0	50.0	2479.1	149496	2458.3
68.5	0.0	50.0	2500.9	150809	2469.5
69.0	0.0	50.0	2483.1	149740	2466.3
69.5	0.0	50.0	2506.6	151158	2476.8
70.0	0.0	50.0	2510.3	151377	2467.6
70.5	0.0	50.0	2508.8	151286	2480.5
71.0	0.0	50.0	2516.5	151751	2485.6
71.5	0.0	50.0	2516.1	151731	2504.8
72.1	0.0	50.0	2538.2	153063	2522.8
72.6	0.0	50.0	2542.1	153296	2529.3
73.1	0.0	50.0	2535.4	152894	2520.6
73.6	0.0	50.0	2550.2	153782	2521.0
74.1	0.0	50.0	2550.8	153821	2530.5
74.6	0.0	50.0	2566.3	154758	2561.1
75.2	0.0	50.0	2584.7	155867	2564.9
75.7	0.0	50.0	2569.1	154922	2574.1
76.2	0.0	50.0	2587.1	156011	2580.5
76.7	0.0	50.0	2598.2	156676	2584.2
77.2	0.0	50.0	2598.5	156699	2593.3
77.7	0.0	50.0	2620.4	158015	2614.4
78.3	0.0	50.0	2621.3	158072	2606.7
78.8	0.0	50.0	2633.9	158835	2617.7
79.3	0.0	50.0	2634.5	158868	2633.9
79.8	0.0	50.0	2637.8	159064	2634.0
80.3	0.0	50.0	2669.4	160970	2655.1
80.9	0.0	50.0	2656.3	160182	2663.2
81.4	0.0	50.0	2680.6	161646	2664.5
81.9	0.0	50.0	2684.8	161902	2680.7
82.4	0.0	50.0	2681.5	161705	2676.8
82.9	0.0	50.0	2704.3	163075	2683.2
83.4	0.0	50.0	2708.8	163346	2682.0
83.9	0.0	50.0	2718.8	163950	2714.2
84.5	0.0	50.0	2731.3	164707	2710.9
84.9	0.0	50.0	2725.0	164328	2728.5
85.4	0.0	50.0	2745.7	165574	2736.7
85.9	0.0	50.0	2767.8	166906	2730.5
86.5	0.0	50.0	2754.6	166110	2750.1
87.0	0.0	50.0	2784.9	167937	2737.1
87.5	0.0	50.0	2793.6	168465	2764.1
88.0	0.0	50.0	2790.8	168292	2770.3
88.5	0.0	50.0	2808.5	169358	2772.9
89.0	0.0	50.0	2805.7	169191	2787.8
89.6	0.0	50.0	2828.1	170543	2803.1
90.1	0.0	50.0	2837.8	171125	2817.2
90.6	0.0	50.0	2816.5	169845	2814.2
91.1	0.0	50.0	2846.2	171634	2817.3
91.6	0.0	50.0	2860.5	172499	2834.4
92.1	0.0	50.0	2857.7	172329	2852.1
92.6	0.0	50.0	2875.4	173394	2851.7
